Person ID,First name,Last name,Party,Constituency,URI,flastname,firstnamelastname,subdomain,user
26370,Ashley,Fox,Conservative,Bridgwater,https://www.theyworkforyou.com/mp/26370/ashley_fox/bridgwater,afox,ashleyfox,https://afox.caseworkermp.com,TRUE
25380,Vicky,Foxcroft,Labour,Lewisham North,https://www.theyworkforyou.com/mp/25380/vicky_foxcroft/lewisham_north,vfoxcroft,vickyfoxcroft,https://vfoxcroft.caseworkermp.com,TRUE
25833,Mary,Foy,Labour,City of Durham,https://www.theyworkforyou.com/mp/25833/mary_foy/city_of_durham,mfoy,maryfoy,https://mfoy.caseworkermp.com,TRUE
26493,Daniel,Francis,Labour,Bexleyheath and Crayford,https://www.theyworkforyou.com/mp/26493/daniel_francis/bexleyheath_and_crayford,dfrancis,danielfrancis,https://dfrancis.caseworkermp.com,TRUE
10901,Mark,Francois,Conservative,Rayleigh and Wickford,https://www.theyworkforyou.com/mp/10901/mark_francois/rayleigh_and_wickford,mfrancois,markfrancois,https://mfrancois.caseworkermp.com,TRUE
26555,Zöe,Franklin,Liberal Democrat,Guildford,https://www.theyworkforyou.com/mp/26555/zoe_franklin/guildford,zfranklin,zefranklin,https://zfranklin.caseworkermp.com,TRUE
24817,George,Freeman,Conservative,Mid Norfolk,https://www.theyworkforyou.com/mp/24817/george_freeman/mid_norfolk,gfreeman,georgefreeman,https://gfreeman.caseworkermp.com,TRUE
26055,Louie,French,Conservative,Old Bexley and Sidcup,https://www.theyworkforyou.com/mp/26055/louie_french/old_bexley_and_sidcup,lfrench,louiefrench,https://lfrench.caseworkermp.com,TRUE
25622,James,Frith,Labour,Bury North,https://www.theyworkforyou.com/mp/25622/james_frith/bury_north,jfrith,jamesfrith,https://jfrith.caseworkermp.com,TRUE
24787,Richard,Fuller,Conservative,North Bedfordshire,https://www.theyworkforyou.com/mp/24787/richard_fuller/north_bedfordshire,rfuller,richardfuller,https://rfuller.caseworkermp.com,TRUE
25489,Gill,Furniss,Labour,Sheffield Brightside and Hillsborough,https://www.theyworkforyou.com/mp/25489/gill_furniss/sheffield_brightside_and_hillsborough,gfurniss,gillfurniss,https://gfurniss.caseworkermp.com,TRUE
10217,Roger,Gale,Conservative,Herne Bay and Sandwich,https://www.theyworkforyou.com/mp/10217/roger_gale/herne_bay_and_sandwich,rgale,rogergale,,FALSE
10220,Barry,Gardiner,Labour,Brent West,https://www.theyworkforyou.com/mp/10220/barry_gardiner/brent_west,bgardiner,barrygardiner,https://bgardiner.caseworkermp.com,TRUE
26621,Allison,Gardner,Labour,Stoke-on-Trent South,https://www.theyworkforyou.com/mp/26621/allison_gardner/stoke-on-trent_south,agardner,allisongardner,https://agardner.caseworkermp.com,TRUE
24824,Mark,Garnier,Conservative,Wyre Forest,https://www.theyworkforyou.com/mp/24824/mark_garnier/wyre_forest,mgarnier,markgarnier,https://mgarnier.caseworkermp.com,TRUE
26618,Anna,Gelderd,Labour,South East Cornwall,https://www.theyworkforyou.com/mp/26618/anna_gelderd/south_east_cornwall,agelderd,annagelderd,https://agelderd.caseworkermp.com,TRUE
26476,Alan,Gemmell,Labour,Central Ayrshire,https://www.theyworkforyou.com/mp/26476/alan_gemmell/central_ayrshire,agemmell,alangemmell,https://agemmell.caseworkermp.com,TRUE
10222,Andrew,George,Liberal Democrat,St Ives,https://www.theyworkforyou.com/mp/10222/andrew_george/st_ives,ageorge,andrewgeorge,https://ageorge.caseworkermp.com,TRUE
26394,Gill,German,Labour,Clwyd North,https://www.theyworkforyou.com/mp/26394/gill_german/clwyd_north,ggerman,gillgerman,https://ggerman.caseworkermp.com,TRUE
25324,Stephen,Gethins,Scottish National Party,Arbroath and Broughty Ferry,https://www.theyworkforyou.com/mp/25324/stephen_gethins/arbroath_and_broughty_ferry,sgethins,stephengethins,https://sgethins.caseworkermp.com,TRUE
25354,Nusrat,Ghani,Conservative,Sussex Weald,https://www.theyworkforyou.com/mp/25354/nusrat_ghani/sussex_weald,nghani,nusratghani,https://nghani.caseworkermp.com,TRUE
26585,Sarah,Gibson,Liberal Democrat,Chippenham,https://www.theyworkforyou.com/mp/26585/sarah_gibson/chippenham,sgibson,sarahgibson,https://sgibson.caseworkermp.com,TRUE
26526,Tracy,Gilbert,Labour,Edinburgh North and Leith,https://www.theyworkforyou.com/mp/26526/tracy_gilbert/edinburgh_north_and_leith,tgilbert,tracygilbert,https://tgilbert.caseworkermp.com,TRUE
25666,Preet Kaur,Gill,Labour/Co-operative,Birmingham Edgbaston,https://www.theyworkforyou.com/mp/25666/preet_kaur_gill/birmingham_edgbaston,pgill,preetkaurgill,https://pgill.caseworkermp.com,TRUE
26543,Rachel,Gilmour,Liberal Democrat,Tiverton and Minehead,https://www.theyworkforyou.com/mp/26543/rachel_gilmour/tiverton_and_minehead,rgilmour,rachelgilmour,https://rgilmour.caseworkermp.com,TRUE
26568,Becky,Gittins,Labour,Clwyd East,https://www.theyworkforyou.com/mp/26568/becky_gittins/clwyd_east,bgittins,beckygittins,https://bgittins.caseworkermp.com,TRUE
24839,John,Glen,Conservative,Salisbury,https://www.theyworkforyou.com/mp/24839/john_glen/salisbury,jglen,johnglen,https://jglen.caseworkermp.com,TRUE
24927,Mary,Glindon,Labour,Newcastle upon Tyne East and Wallsend,https://www.theyworkforyou.com/mp/24927/mary_glindon/newcastle_upon_tyne_east_and_wallsend,mglindon,maryglindon,https://mglindon.caseworkermp.com,TRUE
26572,Olly,Glover,Liberal Democrat,Didcot and Wantage,https://www.theyworkforyou.com/mp/26572/olly_glover/didcot_and_wantage,oglover,ollyglover,https://oglover.caseworkermp.com,TRUE
26338,Marie,Goldman,Liberal Democrat,Chelmsford,https://www.theyworkforyou.com/mp/26338/marie_goldman/chelmsford,mgoldman,mariegoldman,https://mgoldman.caseworkermp.com,TRUE
26530,Ben,Goldsborough,Labour,South Norfolk,https://www.theyworkforyou.com/mp/26530/ben_goldsborough/south_norfolk,bgoldsborough,bengoldsborough,https://bgoldsborough.caseworkermp.com,TRUE
26312,Tom,Gordon,Liberal Democrat,Harrogate and Knaresborough,https://www.theyworkforyou.com/mp/26312/tom_gordon/harrogate_and_knaresborough,tgordon,tomgordon,https://tgordon.caseworkermp.com,TRUE
26314,Jodie,Gosling,Labour,Nuneaton,https://www.theyworkforyou.com/mp/26314/jodie_gosling/nuneaton,jgosling,jodiegosling,https://jgosling.caseworkermp.com,TRUE
26528,Georgia,Gould,Labour,Queen's Park and Maida Vale,https://www.theyworkforyou.com/mp/26528/georgia_gould/queen%27s_park_and_maida_vale,ggould,georgiagould,https://ggould.caseworkermp.com,TRUE
26426,John,Grady,Labour,Glasgow East,https://www.theyworkforyou.com/mp/26426/john_grady/glasgow_east,jgrady,johngrady,https://jgrady.caseworkermp.com,TRUE
24796,Helen,Grant,Conservative,Maidstone and Malling,https://www.theyworkforyou.com/mp/24796/helen_grant/maidstone_and_malling,hgrant,helengrant,https://hgrant.caseworkermp.com,TRUE
26034,Sarah,Green,Liberal Democrat,Chesham and Amersham,https://www.theyworkforyou.com/mp/26034/sarah_green/chesham_and_amersham,sgreen,sarahgreen,https://sgreen.caseworkermp.com,TRUE
24774,Lilian,Greenwood,Labour,Nottingham South,https://www.theyworkforyou.com/mp/24774/lilian_greenwood/nottingham_south,lgreenwood,liliangreenwood,https://lgreenwood.caseworkermp.com,TRUE
25927,Andrew,Griffith,Conservative,Arundel and South Downs,https://www.theyworkforyou.com/mp/25927/andrew_griffith/arundel_and_south_downs,agriffith,andrewgriffith,https://agriffith.caseworkermp.com,TRUE
11692,Nia,Griffith,Labour,Llanelli,https://www.theyworkforyou.com/mp/11692/nia_griffith/llanelli,ngriffith,niagriffith,https://ngriffith.caseworkermp.com,TRUE
26536,Alison,Griffiths,Conservative,Bognor Regis and Littlehampton,https://www.theyworkforyou.com/mp/26536/alison_griffiths/bognor_regis_and_littlehampton,agriffiths,alisongriffiths,https://agriffiths.caseworkermp.com,TRUE
11531,Andrew,Gwynne,Independent,Gorton and Denton,https://www.theyworkforyou.com/mp/11531/andrew_gwynne/gorton_and_denton,agwynne,andrewgwynne,https://agwynne.caseworkermp.com,TRUE
26449,Amanda,Hack,Labour,North West Leicestershire,https://www.theyworkforyou.com/mp/26449/amanda_hack/north_west_leicestershire,ahack,amandahack,https://ahack.caseworkermp.com,TRUE
25357,Louise,Haigh,Labour,Sheffield Heeley,https://www.theyworkforyou.com/mp/25357/louise_haigh/sheffield_heeley,lhaigh,louisehaigh,https://lhaigh.caseworkermp.com,TRUE
26416,Sarah,Hall,Labour/Co-operative,Warrington South,https://www.theyworkforyou.com/mp/26416/sarah_hall/warrington_south,shall,sarahhall,https://shall.caseworkermp.com,TRUE
10256,Fabian,Hamilton,Labour,Leeds North East,https://www.theyworkforyou.com/mp/10256/fabian_hamilton/leeds_north_east,fhamilton,fabianhamilton,https://fhamilton.caseworkermp.com,TRUE
26061,Paulette,Hamilton,Labour,Birmingham Erdington,https://www.theyworkforyou.com/mp/26061/paulette_hamilton/birmingham_erdington,phamilton,paulettehamilton,https://phamilton.caseworkermp.com,TRUE
25447,Claire,Hanna,Social Democratic and Labour Party,Belfast South and Mid Down,https://www.theyworkforyou.com/mp/25447/claire_hanna/belfast_south_and_mid_down,channa,clairehanna,https://channa.caseworkermp.com,TRUE
26516,Monica,Harding,Liberal Democrat,Esher and Walton,https://www.theyworkforyou.com/mp/26516/monica_harding/esher_and_walton,mharding,monicaharding,https://mharding.caseworkermp.com,TRUE
25646,Emma,Hardy,Labour,Kingston upon Hull West and Haltemprice,https://www.theyworkforyou.com/mp/25646/emma_hardy/kingston_upon_hull_west_and_haltemprice,ehardy,emmahardy,https://ehardy.caseworkermp.com,TRUE
25308,Carolyn,Harris,Labour,Neath and Swansea East,https://www.theyworkforyou.com/mp/25308/carolyn_harris/neath_and_swansea_east,charris,carolynharris,https://charris.caseworkermp.com,TRUE
24731,Rebecca,Harris,Conservative,Castle Point,https://www.theyworkforyou.com/mp/24731/rebecca_harris/castle_point,rharris,rebeccaharris,https://rharris.caseworkermp.com,TRUE
26471,Lloyd,Hatton,Labour,South Dorset,https://www.theyworkforyou.com/mp/26471/lloyd_hatton/south_dorset,lhatton,lloydhatton,https://lhatton.caseworkermp.com,TRUE
25310,Helen,Hayes,Labour,Dulwich and West Norwood,https://www.theyworkforyou.com/mp/25310/helen_hayes/dulwich_and_west_norwood,hhayes,helenhayes,https://hhayes.caseworkermp.com,TRUE
10265,John,Hayes,Conservative,South Holland and The Deepings,https://www.theyworkforyou.com/mp/10265/john_hayes/south_holland_and_the_deepings,jhayes,johnhayes,,FALSE
26566,Tom,Hayes,Labour,Bournemouth East,https://www.theyworkforyou.com/mp/26566/tom_hayes/bournemouth_east,thayes,tomhayes,https://thayes.caseworkermp.com,TRUE
26496,Claire,Hazelgrove,Labour,Filton and Bradley Stoke,https://www.theyworkforyou.com/mp/26496/claire_hazelgrove/filton_and_bradley_stoke,chazelgrove,clairehazelgrove,https://chazelgrove.caseworkermp.com,TRUE
25154,Christopher,Hazzard,Sinn Féin,South Down,https://www.theyworkforyou.com/mp/25154/christopher_hazzard/south_down,chazzard,christopherhazzard,https://chazzard.caseworkermp.com,TRUE
10268,John,Healey,Labour,Rawmarsh and Conisbrough,https://www.theyworkforyou.com/mp/10268/john_healey/rawmarsh_and_conisbrough,jhealey,johnhealey,https://jhealey.caseworkermp.com,TRUE
10682,Mark,Hendrick,Labour/Co-operative,Preston,https://www.theyworkforyou.com/mp/10682/mark_hendrick/preston,mhendrick,markhendrick,https://mhendrick.caseworkermp.com,TRUE
26421,Pippa,Heylings,Liberal Democrat,South Cambridgeshire,https://www.theyworkforyou.com/mp/26421/pippa_heylings/south_cambridgeshire,pheylings,pippaheylings,https://pheylings.caseworkermp.com,TRUE
11605,Meg,Hillier,Labour/Co-operative,Hackney South and Shoreditch,https://www.theyworkforyou.com/mp/11605/meg_hillier/hackney_south_and_shoreditch,mhillier,meghillier,https://mhillier.caseworkermp.com,TRUE
26505,Chris,Hinchliff,Labour,North East Hertfordshire,https://www.theyworkforyou.com/mp/26505/chris_hinchliff/north_east_hertfordshire,chinchliff,chrishinchliff,https://chinchliff.caseworkermp.com,TRUE
26522,Jonathan,Hinder,Labour,Pendle and Clitheroe,https://www.theyworkforyou.com/mp/26522/jonathan_hinder/pendle_and_clitheroe,jhinder,jonathanhinder,https://jhinder.caseworkermp.com,TRUE
24782,Damian,Hinds,Conservative,East Hampshire,https://www.theyworkforyou.com/mp/24782/damian_hinds/east_hampshire,dhinds,damianhinds,https://dhinds.caseworkermp.com,TRUE
25427,Simon,Hoare,Conservative,North Dorset,https://www.theyworkforyou.com/mp/25427/simon_hoare/north_dorset,shoare,simonhoare,https://shoare.caseworkermp.com,TRUE
25648,Wera,Hobhouse,Liberal Democrat,Bath,https://www.theyworkforyou.com/mp/25648/wera_hobhouse/bath,whobhouse,werahobhouse,https://whobhouse.caseworkermp.com,TRUE
11592,Sharon,Hodgson,Labour,Washington and Gateshead South,https://www.theyworkforyou.com/mp/11592/sharon_hodgson/washington_and_gateshead_south,shodgson,sharonhodgson,https://shodgson.caseworkermp.com,TRUE
25893,Richard,Holden,Conservative,Basildon and Billericay,https://www.theyworkforyou.com/mp/25893/richard_holden/basildon_and_billericay,rholden,richardholden,https://rholden.caseworkermp.com,TRUE
25415,Kevin,Hollinrake,Conservative,Thirsk and Malton,https://www.theyworkforyou.com/mp/25415/kevin_hollinrake/thirsk_and_malton,khollinrake,kevinhollinrake,https://khollinrake.caseworkermp.com,TRUE
25808,Paul,Holmes,Conservative,Hamble Valley,https://www.theyworkforyou.com/mp/25808/paul_holmes/hamble_valley,pholmes,paulholmes,https://pholmes.caseworkermp.com,TRUE
25809,Rachel,Hopkins,Labour,Luton South and South Bedfordshire,https://www.theyworkforyou.com/mp/25809/rachel_hopkins/luton_south_and_south_bedfordshire,rhopkins,rachelhopkins,https://rhopkins.caseworkermp.com,TRUE
10295,Lindsay,Hoyle,Speaker,Chorley,https://www.theyworkforyou.com/mp/10295/lindsay_hoyle/chorley,lhoyle,lindsayhoyle,https://lhoyle.caseworkermp.com,TRUE
25381,Nigel,Huddleston,Conservative,Droitwich and Evesham,https://www.theyworkforyou.com/mp/25381/nigel_huddleston/droitwich_and_evesham,nhuddleston,nigelhuddleston,https://nhuddleston.caseworkermp.com,TRUE
25875,Neil,Hudson,Conservative,Epping Forest,https://www.theyworkforyou.com/mp/25875/neil_hudson/epping_forest,nhudson,neilhudson,https://nhudson.caseworkermp.com,TRUE
26393,Claire,Hughes,Labour,Bangor Aberconwy,https://www.theyworkforyou.com/mp/26393/claire_hughes/bangor_aberconwy,chughes,clairehughes,https://chughes.caseworkermp.com,TRUE
26470,Dáire,Hughes,Sinn Féin,Newry and Armagh,https://www.theyworkforyou.com/mp/26470/daire_hughes/newry_and_armagh,dhughes,direhughes,https://dhughes.caseworkermp.com,TRUE
26523,Alison,Hume,Labour,Scarborough and Whitby,https://www.theyworkforyou.com/mp/26523/alison_hume/scarborough_and_whitby,ahume,alisonhume,https://ahume.caseworkermp.com,TRUE
11859,Jeremy,Hunt,Conservative,Godalming and Ash,https://www.theyworkforyou.com/mp/11859/jeremy_hunt/godalming_and_ash,jhunt,jeremyhunt,https://jhunt.caseworkermp.com,TRUE
25284,Rupa,Huq,Labour,Ealing Central and Acton,https://www.theyworkforyou.com/mp/25284/rupa_huq/ealing_central_and_acton,rhuq,rupahuq,https://rhuq.caseworkermp.com,TRUE
26463,Patrick,Hurley,Labour,Southport,https://www.theyworkforyou.com/mp/26463/patrick_hurley/southport,phurley,patrickhurley,https://phurley.caseworkermp.com,TRUE
26595,Adnan,Hussain,Independent,Blackburn,https://www.theyworkforyou.com/mp/26595/adnan_hussain/blackburn,ahussain,adnanhussain,https://ahussain.caseworkermp.com,TRUE
25375,Imran,Hussain,Labour,Bradford East,https://www.theyworkforyou.com/mp/25375/imran_hussain/bradford_east,ihussain,imranhussain,https://ihussain.caseworkermp.com,TRUE
26392,Leigh,Ingham,Labour,Stafford,https://www.theyworkforyou.com/mp/26392/leigh_ingham/stafford,lingham,leighingham,https://lingham.caseworkermp.com,TRUE
26404,Natasha,Irons,Labour,Croydon East,https://www.theyworkforyou.com/mp/26404/natasha_irons/croydon_east,nirons,natashairons,https://nirons.caseworkermp.com,TRUE
26406,Sally,Jameson,Labour/Co-operative,Doncaster Central,https://www.theyworkforyou.com/mp/26406/sally_jameson/doncaster_central,sjameson,sallyjameson,https://sjameson.caseworkermp.com,TRUE
25675,Christine,Jardine,Liberal Democrat,Edinburgh West,https://www.theyworkforyou.com/mp/25675/christine_jardine/edinburgh_west,cjardine,christinejardine,https://cjardine.caseworkermp.com,TRUE
25067,Dan,Jarvis,Labour,Barnsley North,https://www.theyworkforyou.com/mp/25067/dan_jarvis/barnsley_north,djarvis,danjarvis,https://djarvis.caseworkermp.com,TRUE
26325,Liz,Jarvis,Liberal Democrat,Eastleigh,https://www.theyworkforyou.com/mp/26325/liz_jarvis/eastleigh,ljarvis,lizjarvis,https://ljarvis.caseworkermp.com,TRUE
10312,Bernard,Jenkin,Conservative,Harwich and North Essex,https://www.theyworkforyou.com/mp/10312/bernard_jenkin/harwich_and_north_essex,bjenkin,bernardjenkin,,FALSE
25227,Robert,Jenrick,Reform UK,Newark,https://www.theyworkforyou.com/mp/25227/robert_jenrick/newark,rjenrick,robertjenrick,https://rjenrick.caseworkermp.com,TRUE
26616,Terry,Jermy,Labour,South West Norfolk,https://www.theyworkforyou.com/mp/26616/terry_jermy/south_west_norfolk,tjermy,terryjermy,https://tjermy.caseworkermp.com,TRUE
26541,Adam,Jogee,Labour,Newcastle-under-Lyme,https://www.theyworkforyou.com/mp/26541/adam_jogee/newcastle-under-lyme,ajogee,adamjogee,https://ajogee.caseworkermp.com,TRUE
25597,Caroline,Johnson,Conservative,Sleaford and North Hykeham,https://www.theyworkforyou.com/mp/25597/dr_caroline_johnson/sleaford_and_north_hykeham,cjohnson,carolinejohnson,https://cjohnson.caseworkermp.com,TRUE
11647,Diana R.,Johnson,Labour,Kingston upon Hull North and Cottingham,https://www.theyworkforyou.com/mp/11647/diana_r._johnson/kingston_upon_hull_north_and_cottingham,djohnson,dianarjohnson,https://djohnson.caseworkermp.com,TRUE
25803,Kim,Johnson,Labour,Liverpool Riverside,https://www.theyworkforyou.com/mp/25803/kim_johnson/liverpool_riverside,kjohnson,kimjohnson,https://kjohnson.caseworkermp.com,TRUE
26377,Clive,Jones,Liberal Democrat,Wokingham,https://www.theyworkforyou.com/mp/26377/clive_jones/wokingham,cjones,clivejones,https://cjones.caseworkermp.com,TRUE
25637,Darren,Jones,Labour,Bristol North West,https://www.theyworkforyou.com/mp/25637/darren_jones/bristol_north_west,djones,darrenjones,https://djones.caseworkermp.com,TRUE
25289,Gerald,Jones,Labour,Merthyr Tydfil and Aberdare,https://www.theyworkforyou.com/mp/25289/gerald_jones/merthyr_tydfil_and_aberdare,gjones,geraldjones,https://gjones.caseworkermp.com,TRUE
26327,Lillian,Jones,Labour,Kilmarnock and Loudoun,https://www.theyworkforyou.com/mp/26327/lillian_jones/kilmarnock_and_loudoun,lillianjones,lillianjones,https://lillianjones.caseworkermp.com,TRUE
26586,Louise,Jones,Labour,North East Derbyshire,https://www.theyworkforyou.com/mp/26586/louise_jones/north_east_derbyshire,ljones,louisejones,,FALSE
25746,Ruth,Jones,Labour,Newport West and Islwyn,https://www.theyworkforyou.com/mp/25746/ruth_jones/newport_west_and_islwyn,rjones,ruthjones,https://rjones.caseworkermp.com,TRUE
25673,Sarah,Jones,Labour,Croydon West,https://www.theyworkforyou.com/mp/25673/sarah_jones/croydon_west,sjones,sarahjones,https://sjones.caseworkermp.com,TRUE
26573,Lincoln,Jopp,Conservative,Spelthorne,https://www.theyworkforyou.com/mp/26573/lincoln_jopp/spelthorne,ljopp,lincolnjopp,https://ljopp.caseworkermp.com,TRUE
26348,Gurinder,Josan,Labour,Smethwick,https://www.theyworkforyou.com/mp/26348/gurinder_josan/smethwick,gjosan,gurinderjosan,https://gjosan.caseworkermp.com,TRUE
26578,Sojan,Joseph,Labour,Ashford,https://www.theyworkforyou.com/mp/26578/sojan_joseph/ashford,sjoseph,sojanjoseph,https://sjoseph.caseworkermp.com,TRUE
26533,Warinder,Juss,Labour,Wolverhampton West,https://www.theyworkforyou.com/mp/26533/warinder_juss/wolverhampton_west,wjuss,warinderjuss,https://wjuss.caseworkermp.com,TRUE
26415,Chris,Kane,Labour,Stirling and Strathallan,https://www.theyworkforyou.com/mp/26415/chris_kane/stirling_and_strathallan,ckane,chriskane,https://ckane.caseworkermp.com,TRUE
25220,Mike,Kane,Labour,Wythenshawe and Sale East,https://www.theyworkforyou.com/mp/25220/mike_kane/wythenshawe_and_sale_east,mkane,mikekane,https://mkane.caseworkermp.com,TRUE
26451,Satvir,Kaur,Labour,Southampton Test,https://www.theyworkforyou.com/mp/26451/satvir_kaur/southampton_test,skaur,satvirkaur,https://skaur.caseworkermp.com,TRUE
25906,Alicia,Kearns,Conservative,Rutland and Stamford,https://www.theyworkforyou.com/mp/25906/alicia_kearns/rutland_and_stamford,akearns,aliciakearns,https://akearns.caseworkermp.com,TRUE
24816,Liz,Kendall,Labour,Leicester West,https://www.theyworkforyou.com/mp/24816/liz_kendall/leicester_west,lkendall,lizkendall,https://lkendall.caseworkermp.com,TRUE
25662,Afzal,Khan,Labour,Manchester Rusholme,https://www.theyworkforyou.com/mp/25662/afzal_khan/manchester_rusholme,akhan,afzalkhan,https://akhan.caseworkermp.com,TRUE
26631,Ayoub,Khan,Independent,Birmingham Perry Barr,https://www.theyworkforyou.com/mp/26631/ayoub_khan/birmingham_perry_barr,ayoubkhan,ayoubkhan,https://ayoubkhan.caseworkermp.com,TRUE
26562,Naushabah,Khan,Labour,Gillingham and Rainham,https://www.theyworkforyou.com/mp/26562/naushabah_khan/gillingham_and_rainham,nkhan,naushabahkhan,https://nkhan.caseworkermp.com,TRUE
25297,Stephen,Kinnock,Labour,Aberafan Maesteg,https://www.theyworkforyou.com/mp/25297/stephen_kinnock/aberafan_maesteg,skinnock,stephenkinnock,https://skinnock.caseworkermp.com,TRUE
26525,Jayne,Kirkham,Labour/Co-operative,Truro and Falmouth,https://www.theyworkforyou.com/mp/26525/jayne_kirkham/truro_and_falmouth,jkirkham,jaynekirkham,https://jkirkham.caseworkermp.com,TRUE
26288,Gen,Kitchen,Labour,Wellingborough and Rushden,https://www.theyworkforyou.com/mp/26288/gen_kitchen/wellingborough_and_rushden,gkitchen,genkitchen,https://gkitchen.caseworkermp.com,TRUE
26570,Paul,Kohler,Liberal Democrat,Wimbledon,https://www.theyworkforyou.com/mp/26570/paul_kohler/wimbledon,pkohler,paulkohler,https://pkohler.caseworkermp.com,TRUE
25913,Danny,Kruger,Reform UK,East Wiltshire,https://www.theyworkforyou.com/mp/25913/danny_kruger/east_wiltshire,dkruger,dannykruger,https://dkruger.caseworkermp.com,TRUE
26590,Sonia,Kumar,Labour,Dudley,https://www.theyworkforyou.com/mp/26590/sonia_kumar/dudley,skumar,soniakumar,https://skumar.caseworkermp.com,TRUE
26542,Uma,Kumaran,Labour,Stratford and Bow,https://www.theyworkforyou.com/mp/26542/uma_kumaran/stratford_and_bow,ukumaran,umakumaran,https://ukumaran.caseworkermp.com,TRUE
25418,Peter,Kyle,Labour,Hove and Portslade,https://www.theyworkforyou.com/mp/25418/peter_kyle/hove_and_portslade,pkyle,peterkyle,https://pkyle.caseworkermp.com,TRUE
26629,Laura,Kyrke-Smith,Labour,Aylesbury,https://www.theyworkforyou.com/mp/26629/laura_kyrke-smith/aylesbury,lkyrkesmith,laurakyrkesmith,https://lkyrkesmith.caseworkermp.com,TRUE
25669,Ben,Lake,Plaid Cymru,Ceredigion Preseli,https://www.theyworkforyou.com/mp/25669/ben_lake/ceredigion_preseli,blake,benlake,https://blake.caseworkermp.com,TRUE
26588,Katie,Lam,Conservative,Weald of Kent,https://www.theyworkforyou.com/mp/26588/katie_lam/weald_of_kent,klam,katielam,https://klam.caseworkermp.com,TRUE
26612,Peter,Lamb,Labour,Crawley,https://www.theyworkforyou.com/mp/26612/peter_lamb/crawley,plamb,peterlamb,https://plamb.caseworkermp.com,TRUE
10678,David,Lammy,Labour,Tottenham,https://www.theyworkforyou.com/mp/10678/david_lammy/tottenham,dlammy,davidlammy,,FALSE
14026,John,Lamont,Conservative,"Berwickshire, Roxburgh and Selkirk",https://www.theyworkforyou.com/mp/14026/john_lamont/berwickshire%2C_roxburgh_and_selkirk,jlamont,johnlamont,https://jlamont.caseworkermp.com,TRUE
24963,Ian,Lavery,Labour,Blyth and Ashington,https://www.theyworkforyou.com/mp/24963/ian_lavery/blyth_and_ashington,ilavery,ianlavery,https://ilavery.caseworkermp.com,TRUE
25270,Chris,Law,Scottish National Party,Dundee Central,https://www.theyworkforyou.com/mp/25270/chris_law/dundee_central,claw,chrislaw,https://claw.caseworkermp.com,TRUE
26513,Noah,Law,Labour,St Austell and Newquay,https://www.theyworkforyou.com/mp/26513/noah_law/st_austell_and_newquay,nlaw,noahlaw,https://nlaw.caseworkermp.com,TRUE
26040,Kim,Leadbeater,Labour,Spen Valley,https://www.theyworkforyou.com/mp/26040/kim_leadbeater/spen_valley,kleadbeater,kimleadbeater,https://kleadbeater.caseworkermp.com,TRUE
26499,Graham,Leadbitter,Scottish National Party,"Moray West, Nairn and Strathspey",https://www.theyworkforyou.com/mp/26499/graham_leadbitter/moray_west%2C_nairn_and_strathspey,gleadbitter,grahamleadbitter,https://gleadbitter.caseworkermp.com,TRUE
10352,Edward,Leigh,Conservative,Gainsborough,https://www.theyworkforyou.com/mp/10352/edward_leigh/gainsborough,eleigh,edwardleigh,,FALSE
26492,Brian,Leishman,Labour,Alloa and Grangemouth,https://www.theyworkforyou.com/mp/26492/brian_leishman/alloa_and_grangemouth,bleishman,brianleishman,https://bleishman.caseworkermp.com,TRUE
25181,Emma,Lewell,Labour,South Shields,https://www.theyworkforyou.com/mp/25181/emma_lewell/south_shields,elewell,emmalewell,,FALSE
26376,Andrew,Lewin,Labour,Welwyn Hatfield,https://www.theyworkforyou.com/mp/26376/andrew_lewin/welwyn_hatfield,alewin,andrewlewin,https://alewin.caseworkermp.com,TRUE
25356,Clive,Lewis,Labour,Norwich South,https://www.theyworkforyou.com/mp/25356/clive_lewis/norwich_south,clewis,clivelewis,https://clewis.caseworkermp.com,TRUE
10358,Julian,Lewis,Conservative,New Forest East,https://www.theyworkforyou.com/mp/10358/julian_lewis/new_forest_east,jlewis,julianlewis,,FALSE
26085,Simon,Lightwood,Labour/Co-operative,Wakefield and Rothwell,https://www.theyworkforyou.com/mp/26085/simon_lightwood/wakefield_and_rothwell,slightwood,simonlightwood,https://slightwood.caseworkermp.com,TRUE
25562,Carla,Lockhart,DUP,Upper Bann,https://www.theyworkforyou.com/mp/25562/carla_lockhart/upper_bann,clockhart,carlalockhart,https://clockhart.caseworkermp.com,TRUE
26534,Seamus,Logan,Scottish National Party,Aberdeenshire North and Moray East,https://www.theyworkforyou.com/mp/26534/seamus_logan/aberdeenshire_north_and_moray_east,slogan,seamuslogan,https://slogan.caseworkermp.com,TRUE
25368,Rebecca,Long-Bailey,Labour,Salford,https://www.theyworkforyou.com/mp/25368/rebecca_long-bailey/salford,rlongbailey,rebeccalongbailey,https://rlongbailey.caseworkermp.com,TRUE
25652,Julia,Lopez,Conservative,Hornchurch and Upminster,https://www.theyworkforyou.com/mp/25652/julia_lopez/hornchurch_and_upminster,jlopez,julialopez,https://jlopez.caseworkermp.com,TRUE
26361,Rupert,Lowe,Independent,Great Yarmouth,https://www.theyworkforyou.com/mp/26361/rupert_lowe/great_yarmouth,rlowe,rupertlowe,https://rlowe.caseworkermp.com,TRUE
